term,definition,isTechnical,label
microcontroller,"A mechatronics term meaning mikrodenetleyici, used in site, drawing, installation or coordination contexts.",True,1
power supply circuit,"A mechatronics term meaning güç kaynağı devresi, used in site, drawing, installation or coordination contexts.",True,1
voltage regulator,"A mechatronics term meaning gerilim regülatörü, used in site, drawing, installation or coordination contexts.",True,1
signal conditioning circuit,"A mechatronics term meaning sinyal koşullandırma devresi, used in site, drawing, installation or coordination contexts.",True,1
ADC signal converter,"A mechatronics term meaning ADC sinyal dönüştürücü, used in site, drawing, installation or coordination contexts.",True,1
DAC output converter,"A mechatronics term meaning DAC çıkış dönüştürücü, used in site, drawing, installation or coordination contexts.",True,1
motor driver circuit,"A mechatronics term meaning motor sürücü devresi, used in site, drawing, installation or coordination contexts.",True,1
interface circuit,"A mechatronics term meaning arayüz devresi, used in site, drawing, installation or coordination contexts.",True,1
noise filtering circuit,"A mechatronics term meaning gürültü filtreleme devresi, used in site, drawing, installation or coordination contexts.",True,1
power electronics module,"A mechatronics term meaning güç elektroniği modülü, used in site, drawing, installation or coordination contexts.",True,1
real-time embedded control,"A mechatronics term meaning gerçek zamanlı gömülü kontrol, used in site, drawing, installation or coordination contexts.",True,1
field-programmable gate array,"A mechatronics term meaning alanda programlanabilir kapı dizisi (FPGA), used in site, drawing, installation or coordination contexts.",True,1
wire connection,"A mechatronics term meaning kablo bağlantısı, used in site, drawing, installation or coordination contexts.",True,1
breadboard,"A mechatronics term meaning deney tahtası (breadboard), used in site, drawing, installation or coordination contexts.",True,1
microcontroller firmware coding,"A mechatronics term meaning mikrodenetleyici aygıt yazılımı kodlama, used in site, drawing, installation or coordination contexts.",True,1
hardware-in-the-loop testing,"A mechatronics term meaning donanım döngülü test, used in site, drawing, installation or coordination contexts.",True,1
image recognition,"A mechatronics term meaning görüntü tanıma, used in site, drawing, installation or coordination contexts.",True,1
machine vision,"A mechatronics term meaning makine görüşü, used in site, drawing, installation or coordination contexts.",True,1
image processing,"A mechatronics term meaning görüntü işleme, used in site, drawing, installation or coordination contexts.",True,1
camera calibration,"A mechatronics term meaning kamera kalibrasyonu, used in site, drawing, installation or coordination contexts.",True,1
object detection,"A mechatronics term meaning nesne tespiti, used in site, drawing, installation or coordination contexts.",True,1
barcode scanner,"A mechatronics term meaning barkod okuyucu, used in site, drawing, installation or coordination contexts.",True,1
vision-guided robotics,"A mechatronics term meaning görüş güdümlü robotik, used in site, drawing, installation or coordination contexts.",True,1
edge detection,"A mechatronics term meaning kenar tespiti, used in site, drawing, installation or coordination contexts.",True,1
feature extraction (vision),"A mechatronics term meaning özellik çıkarımı (görüş), used in site, drawing, installation or coordination contexts.",True,1
pattern recognition,"A mechatronics term meaning örüntü tanıma, used in site, drawing, installation or coordination contexts.",True,1
stereo vision,"A mechatronics term meaning stereo görüş, used in site, drawing, installation or coordination contexts.",True,1
3D vision system,"A mechatronics term meaning 3D görüş sistemi, used in site, drawing, installation or coordination contexts.",True,1
optical character recognition,"A mechatronics term meaning optik karakter tanıma (OCR), used in site, drawing, installation or coordination contexts.",True,1
depth perception algorithm,"A mechatronics term meaning derinlik algılama algoritması, used in site, drawing, installation or coordination contexts.",True,1
visual servoing,"A mechatronics term meaning görsel servo kontrol, used in site, drawing, installation or coordination contexts.",True,1
point cloud processing,"A mechatronics term meaning nokta bulutu işleme, used in site, drawing, installation or coordination contexts.",True,1
scan an object,"A mechatronics term meaning nesneyi taramak, used in site, drawing, installation or coordination contexts.",True,1
vision sensor,"A mechatronics term meaning görüş sensörü, used in site, drawing, installation or coordination contexts.",True,1
safety fence,"A mechatronics term meaning güvenlik çiti, used in site, drawing, installation or coordination contexts.",True,1
collaborative robot,"A mechatronics term meaning işbirlikçi robot (cobot), used in site, drawing, installation or coordination contexts.",True,1
safety zone (robotics),"A mechatronics term meaning güvenlik bölgesi (robotik), used in site, drawing, installation or coordination contexts.",True,1
e-stop safety button,"A mechatronics term meaning acil durdurma güvenlik butonu, used in site, drawing, installation or coordination contexts.",True,1
robot safety guard,"A mechatronics term meaning robot güvenlik koruyucusu, used in site, drawing, installation or coordination contexts.",True,1
safety interlock,"A mechatronics term meaning güvenlik kilidi, used in site, drawing, installation or coordination contexts.",True,1
safety-rated monitored stop,"A mechatronics term meaning güvenlik dereceli izlenen durdurma, used in site, drawing, installation or coordination contexts.",True,1
safety controller,"A mechatronics term meaning güvenlik denetleyicisi, used in site, drawing, installation or coordination contexts.",True,1
danger zone,"A mechatronics term meaning tehlike bölgesi, used in site, drawing, installation or coordination contexts.",True,1
safety mat,"A mechatronics term meaning güvenlik paspası, used in site, drawing, installation or coordination contexts.",True,1
maintenance schedule,"A mechatronics term meaning bakım programı, used in site, drawing, installation or coordination contexts.",True,1
preventive maintenance,"A mechatronics term meaning önleyici bakım, used in site, drawing, installation or coordination contexts.",True,1
corrective maintenance,"A mechatronics term meaning düzeltici bakım, used in site, drawing, installation or coordination contexts.",True,1
